name_lower	name	canonical	known_chain	count
jehovah's witness kingdom hall	Jehovah's Witness Kingdom Hall			16
федеральная миграционная служба	Федеральная миграционная служба			16
磯丸水産	磯丸水産			16
state hospital cemetery	State Hospital Cemetery			16
kuehne + nagel	Kuehne + Nagel			16
estep cemetery	Estep Cemetery			16
日産プリンス神奈川	日産プリンス神奈川			16
pascal coste	Pascal Coste			16
اداره برق	اداره برق			16
pizza uno	Pizza Uno			16
cash for gold	Cash for Gold			16
carrefour drive	Carrefour Drive			16
глория джинс	Глория Джинс			16
royal india	Royal India			16
брсм	БРСМ			16
plaza nueva	Plaza Nueva			16
молочный завод	Молочный завод			16
théâtre	Théâtre			16
el sitio	El Sitio			16
sun mart	Sun Mart			16
м'ясо	М'ясо			16
stolarnia	Stolarnia			16
фундамент	фундамент			16
banca agricola popolare di ragusa	Banca Agricola Popolare di Ragusa			16
mastermind toys	Mastermind Toys			16
hurricane cemetery	Hurricane Cemetery			16
the pear tree	The Pear Tree			16
oskroba	Oskroba			16
مقبرة الشهداء	مقبرة الشهداء			16
szkoła podstawowa nr 13	Szkoła Podstawowa nr 13			16
bank of the ozarks	Bank of the Ozarks			16
kościół pw. św. wojciecha	Kościół pw. św. Wojciecha			16
домовенок	Домовенок			16
unit 5	Unit 5			16
hotel tyrol	Hotel Tyrol			16
die continentale	Die Continentale			16
saint anne church	Saint Anne Church			16
latrine	Latrine			16
j7	J7			16
kitchen garden	Kitchen Garden			16
happy day	Happy Day			16
nil	Nil			16
landuse-residential	landuse-residential			16
dubravica	Dubravica			16
christian union church	Christian Union Church			16
mc fit	Mc Fit			16
sanepid	Sanepid			16
hope school	Hope School			16
т-спрінт	Т-Спрінт			16
big boss	Big Boss			16
zur eisenbahn	Zur Eisenbahn			16
green valley cemetery	Green Valley Cemetery			16
صيدلية	صيدلية			16
bunker hill school	Bunker Hill School			16
masson	Masson			16
cash america pawn	Cash America Pawn			16
sparkasse duisburg	Sparkasse Duisburg			16
jurki	Jurki			16
море чая	Море чая			16
biofilter	Biofilter			16
sai baba mandir	Sai Baba Mandir			16
merida	Merida			16
鎮安宮	鎮安宮			16
saint timothy lutheran church	Saint Timothy Lutheran Church			16
éram	éram			16
slumberland	Slumberland			16
mater dei	Mater Dei			16
folly	Folly			16
bannatyne's health club	Bannatyne's Health Club			16
околиця	Околиця			16
немо	Немо			16
secrets	Secrets			16
banco francés banelco	Banco Francés Banelco			16
пушкин	Пушкин			16
champagne	Champagne			16
train	Train			16
super iga	Super IGA			16
simply thai	Simply Thai			16
buchhandlung	Buchhandlung			16
faith christian school	Faith Christian School			16
ростнефть	Ростнефть			16
wright hall	Wright Hall			16
sega	SEGA			16
jose maria mercado	Jose Maria Mercado			16
happy hair	Happy Hair			16
горный	Горный			16
salon brigitte	Salon Brigitte			16
la perle	La Perle			16
mufflons	Mufflons			16
princesse tam-tam	Princesse Tam-Tam			16
marktplatzbrunnen	Marktplatzbrunnen			16
terrain de handball	Terrain de handball			16
carglas	Carglas			16
episcopal church	Episcopal Church			16
our lady of sorrows church	Our Lady of Sorrows Church			16
prodem	PRODEM			16
saint ann cemetery	Saint Ann Cemetery			16
the cloisters	The Cloisters			16
saint joseph high school	Saint Joseph High School			16
администрация рынка	Администрация рынка			16
kelly	Kelly			16
the emporium	The Emporium			16
bərbərxana	Bərbərxana			16
cedar hill school	Cedar Hill School			16
super sol	Super Sol			16
the chalet	The Chalet			16
elk	Elk			16
cadoro	Cadoro			16
schafweide	Schafweide			16
check into cash	Check Into Cash			16
хутка-смачна	Хутка-Смачна			16
cib	CIB			16
14号棟	14号棟			16
le grand bois	Le Grand Bois			16
драматический театр	Драматический театр			16
pick up stix	Pick Up Stix			16
unity missionary baptist church	Unity Missionary Baptist Church			16
monopol	Monopol			16
diesterweg hs	Diesterweg HS			16
татнафта	Татнафта			16
das	DAS			16
credito cooperativo	Credito Cooperativo			16
dollar bank	Dollar Bank			16
admr	ADMR			16
roundabout	Roundabout			16
schützen	Schützen			16
la corte	La Corte			16
medici	Medici			16
escuela infantil	Escuela Infantil			16
детский сад № 48	Детский сад № 48			16
детский сад № 46	Детский сад № 46			16
детский сад № 47	Детский сад № 47			16
детский сад № 45	Детский сад № 45			16
parsons	Parsons			16
adam & eve	Adam & Eve			16
hospitalkirche	Hospitalkirche			16
lincoln creek parkway	Lincoln Creek Parkway			16
chovatelské potřeby	Chovatelské potřeby			16
taman kanak-kanak	Taman Kanak-Kanak			16
santa bárbara	Santa Bárbara			16
renault minuto	Renault Minuto			16
pastorij	Pastorij			16
museumscafé	Museumscafé			16
οτε	ΟΤΕ			16
ascension church	Ascension Church			16
гороно	ГОРОНО			16
детский центр	Детский центр			16
augustana lutheran church	Augustana Lutheran Church			16
d&d	D&D			16
squash court	Squash Court			16
харино	Харино			16
sv. kateřina	sv. Kateřina			16
government/wild life housing	Government/Wild Life Housing			16
aqua resort	Aqua Resort			16
天神社	天神社			16
repa copy	Repa Copy			16
traffic police	Traffic Police			16
la royale	La Royale			16
école primaire du centre	École primaire du Centre			16
селищи	Селищи			16
st mary's college	St Mary's College			16
raab	Raab			16
carpenter/wells residential complex	Carpenter/Wells Residential Complex			16
the kingfisher	The Kingfisher			16
1.2.3	1.2.3			16
musholla nurul iman	Musholla Nurul Iman			16
ruina	Ruina			16
liberty square apartments	Liberty Square Apartments			16
island finance	Island Finance			16
545	545			16
636	636			16
nestro	Nestro			16
prairie school (historical)	Prairie School (historical)			16
ehemalige panzergaragen	Ehemalige Panzergaragen			16
bongo	Bongo			16
xtravision	Xtravision			16
памятник героям вов	Памятник героям ВОВ			16
kościół pw. św. franciszka z asyżu	Kościół pw. św. Franciszka z Asyżu			16
nabu site	NABU site			16
fredonia cemetery	Fredonia Cemetery			16
le presbytère	Le Presbytère			16
ministerio de relaciones exteriores	Ministerio de Relaciones Exteriores			16
hotel city	Hotel City			16
fairfield school (historical)	Fairfield School (historical)			16
ginasio de esportes	Ginasio de Esportes			16
agra	Agra			16
kindergarten villa kunterbunt	Kindergarten Villa Kunterbunt			16
de klok	De Klok			16
kama	Kama			16
gemeentelijke basisschool	Gemeentelijke Basisschool			16
демидово	Демидово			16
beautiful savior lutheran church	Beautiful Savior Lutheran Church			16
holy family roman catholic church	Holy Family Roman Catholic Church			16
cherry cemetery	Cherry Cemetery			16
hipotecario	Hipotecario			16
banregio	Banregio			16
saint bernard school	Saint Bernard School			16
кс	КС			16
église saint-sylvestre	Église Saint-Sylvestre			16
touzline	Touzline			16
sunset beach	Sunset Beach			16
school number 11	School Number 11			16
cimitirul eroilor	Cimitirul Eroilor			16
le perroquet	Le Perroquet			16
wasbruk	Wasbruk			16
key cemetery	Key Cemetery			16
chantilly	Chantilly			16
église néo-apostolique	Église Néo-Apostolique			16
золотая подкова	Золотая подкова			16
ambassade de la république fédérale d'allemagne	Ambassade de la République fédérale d'Allemagne			16
hardy cemetery	Hardy Cemetery			16
олимпиец	Олимпиец			16
voodoo	Voodoo			16
lotto outlet	Lotto Outlet			16
francisco medina ascencio	Francisco Medina Ascencio			16
salle léo lagrange	Salle Léo Lagrange			16
дом еды	Дом Еды			16
da gianni	Da Gianni			16
b01	B01			16
east side elementary school	East Side Elementary School			16
salão de beleza	Salão de Beleza			16
додо пицца	Додо Пицца			16
پلیس	پلیس			16
генацвале	Генацвале			16
soto	Soto			16
ecocentro	Ecocentro			16
پارک بانوان	پارک بانوان			16
ford park	Ford Park			16
bazen	Bazen			16
admissions	Admissions			16
dubois	Dubois			16
банно-прачечный комбинат	Банно-прачечный комбинат			16
храм преподобного серафима саровского	Храм преподобного Серафима Саровского			16
cost cutter	Cost Cutter			16
au pain d'antan	Au Pain d'Antan			16
rogers school	Rogers School			16
screen	Screen			16
internetq	Internetq			16
piață	Piață			16
paul-gerhardt-schule	Paul-Gerhardt-Schule			16
hotel marina	Hotel Marina			16
ελληνικά ταχυδρομεία	Ελληνικά Ταχυδρομεία			16
sant cristòfol	Sant Cristòfol			16
baker mine	Baker Mine			16
riverview baptist church	Riverview Baptist Church			16
казка	Казка			16
dry creek church	Dry Creek Church			16
quest	Quest			16
hotel seehof	Hotel Seehof			16
polizeiwache	Polizeiwache			16
montezuma mine	Montezuma Mine			16
church of the incarnation	Church of the Incarnation			16
хлібзавод	Хлібзавод			16
717	717			16
fio	Fio			16
транс азс	Транс АЗС			16
кант	Кант			16
lady fitness	Lady Fitness			16
cottonwood church	Cottonwood Church			16
impresja	Impresja			16
passage to india	Passage to India			16
община	Община			16
the temple	The Temple			16
pollo campestre	Pollo Campestre			16
louisiana	Louisiana			16
école primaire le village	École primaire Le Village			16
k&l	K&L			16
duga-tehna	DUGA-TEHNA			16
herb garden	Herb Garden			16
washington hall	Washington Hall			16
jimmy choo	Jimmy Choo			16
observatorio de aves	Observatorio de aves			16
taubenturm	Taubenturm			16
páduai szent antal templom	Páduai Szent Antal templom			16
the cube	The Cube			16
hensel	Hensel			16
super 10 haircompany	super 10 haircompany			16
szolgáltatóház	Szolgáltatóház			16
manzana 18	Manzana 18			16
famila getränkemarkt	Famila Getränkemarkt			16
kela	Kela			16
círculo k	Círculo K			16
shoemaker cemetery	Shoemaker Cemetery			16
calvary tabernacle	Calvary Tabernacle			16
c&a kids	C&A Kids			16
ford on rocks	ford on rocks			16
saint jacobs church	Saint Jacobs Church			16
rk begraafplaats	RK Begraafplaats			16
bawag	BAWAG			16
neue sporthalle	Neue Sporthalle			16
central congregational church	Central Congregational Church			16
kios buah dahlia	Kios Buah Dahlia			16
maison des syndicats	Maison des Syndicats			16
stover cemetery	Stover Cemetery			16
backhus	Backhus			16
kasia	Kasia			16
fl307	Fl307			16
срочное фото	Срочное фото			16
chiesa di san giovanni evangelista	Chiesa di San Giovanni Evangelista			16
athene	Athene			16
courte paille	Courte Paille			16
муз. школа	Муз. школа			16
wet seal	Wet Seal			16
sport büfé	Sport büfé			16
ochsenalm	Ochsenalm			16
sant feliu	Sant Feliu			16
field cemetery	Field Cemetery			16
steinkreuz	Steinkreuz			16
deutsche rentenversicherung knappschaft-bahn-see	Deutsche Rentenversicherung Knappschaft-Bahn-See			16
東光ストア (tokou store)	東光ストア (Tokou Store)			16
städt. bauhof	Städt. Bauhof			16
kapela	Kapela			16
essmann	Essmann			16
café leffe	Café Leffe			16
каретный двор	Каретный двор			16
heißmangel	Heißmangel			16
loch 8	Loch 8			16
loch 9	Loch 9			16
loch 4	Loch 4			16
crazy 8	Crazy 8			16
index	Index			16
kistenpfennig	Kistenpfennig			16
fairmont cemetery	Fairmont Cemetery			16
shawarma	Shawarma			16
kasa biletowa	Kasa biletowa			16
bj's restaurant and brewhouse	BJ's Restaurant and Brewhouse			16
46a	46a			16
465	465			16
brick school	Brick School			16
neubaugebiet	Neubaugebiet			16
bar commercio	Bar Commercio			16
δεη	ΔΕΗ			16
しずてつストア	しずてつストア			16
all motorcycle spare parts	All Motorcycle Spare Parts			16
pawn shop	Pawn Shop			16
6-р байр	6-р байр			16
maternity	Maternity			16
化学楼	化学楼			16
bluff springs cemetery	Bluff Springs Cemetery			16
gärtnerei müller	Gärtnerei Müller			16
südwestbank	Südwestbank			16
the greenhouse	The Greenhouse			16
эстель	Эстель			16
pizzeria da grasso	Pizzeria Da Grasso			16
русалка	Русалка			16
saint ambrose school	Saint Ambrose School			16
unger	Unger			16
үсчин	Үсчин			16
factory outlet	Factory Outlet			16
new home baptist church	New Home Baptist Church			16
el principito	El Principito			16
st leonard's	St Leonard's			16
svatý jiří	svatý Jiří			16
bertha von glumer	Bertha Von Glumer			16
giunti al punto	Giunti al Punto			16
bahn 6	Bahn 6			16
bahn 8	Bahn 8			16
jo malone	Jo Malone			16
waggoner cemetery	Waggoner Cemetery			16
waiting room	Waiting Room			16
county market	County Market			16
little zion cemetery	Little Zion Cemetery			16
салон штор	Салон штор			16
hyper casino	Hyper Casino			16
בית כנסת	בית כנסת			16
sector 8	Sector 8			16
sector 9	Sector 9			16
sector 7	Sector 7			16
sector 1	Sector 1			16
molly malone	Molly Malone			16
fab	FAB			16
kostel narození panny marie	Kostel Narození Panny Marie			16
filterbecken	Filterbecken			16
beau rivage	Beau Rivage			16
free will church	Free Will Church			16
govt school	Govt School			16
bl. p2	Bl. P2			16
bl. p3	Bl. P3			16
развал-схождение	Развал-схождение			16
stonegate park	Stonegate Park			16
dehner garten-center	Dehner Garten-Center			16
sulphur springs cemetery	Sulphur Springs Cemetery			16
south view	South View			16
friedrich-ebert-platz	Friedrich-Ebert-Platz			16
народный суд	Народный суд			16
reifen john	Reifen John			16
altenwohnungen	Altenwohnungen			16
eiscafe adria	Eiscafe Adria			16
horst	Horst			16
simmons	Simmons			16
morena	Morena			16
камаз	Камаз			16
lee chapel	Lee Chapel			16
saint rose school	Saint Rose School			16
farm building	Farm Building			16
national bank of pakistan	National Bank of Pakistan			16
orient grill	Orient Grill			16
sklep spożywczo - przemysłowy	Sklep spożywczo - przemysłowy			16
the old chapel	The Old Chapel			16
детский сад № 53	Детский сад № 53			16
metzgerei braun	Metzgerei Braun			16
paradise beach	Paradise Beach			16
true light baptist church	True Light Baptist Church			16
asteria	Asteria			16
église saint-gervais et saint-protais	Église Saint-Gervais et Saint-Protais			16
wall street institute	Wall Street Institute			16
praga	Praga			16
puits n° 1	Puits n° 1			16
馬頭観世音	馬頭観世音			16
銚子丸	銚子丸			16
kantor rw 09	Kantor RW 09			16
the royal bank of scotland	The Royal Bank of Scotland			16
haus der gesundheit	Haus der Gesundheit			16
spbu total	SPBU Total			16
ონარიის დევნილთა დასახლება (onaria idp settlement)	ონარიის დევნილთა დასახლება (Onaria IDP Settlement)			16
bl. h	Bl. H			16
l'igloo	L'Igloo			16
la halle aux vêtements	La Halle aux Vêtements			16
la cava	La Cava			16
école primaire marie curie	École primaire Marie Curie			16
oak hall	Oak Hall			16
resurrection catholic church	Resurrection Catholic Church			16
dulux decorator centre	Dulux Decorator Centre			16
monocultivo de palma aceitera	Monocultivo de Palma aceitera			16
ספריה עירונית	ספריה עירונית			16
bright star church	Bright Star Church			16
marienhospital	Marienhospital			16
детская поликлиника №5	Детская поликлиника №5			16
детская поликлиника №4	Детская поликлиника №4			16
l'oriental	L'Oriental			16
현대아파트	현대아파트			16
ray	Ray			16
multi-purpose hall	Multi-Purpose Hall			16
константиновка	Константиновка			16
13号棟	13号棟			16
dinas kesehatan	Dinas Kesehatan			16
zš a mš	ZŠ a MŠ			16
непоседа	Непоседа			16
bar code	Bar Code			16
white rock cemetery	White Rock Cemetery			16
bible fellowship church	Bible Fellowship Church			16
station of the cross	Station of the Cross			16
ross school	Ross School			16
кормилец	Кормилец			16
ermita de san sebastian	Ermita de San Sebastian			16
lo spuntino	Lo Spuntino			16
centro infantil comunitario	Centro Infantil Comunitario			16
cheetah	Cheetah			16
la quercia	La Quercia			16
the horse and jockey	The Horse and Jockey			16
grand prix	Grand Prix			16
тренажеры	Тренажеры			16
фролово	Фролово			16
scribbler	Scribbler			16
kaiserstein	Kaiserstein			16
медучилище	Медучилище			16
magnolia school	Magnolia School			16
settlement	Settlement			16
reed park	Reed Park			16
well house	Well House			16
maria geburt	Maria Geburt			16
millennium park	Millennium Park			16
grand buffet	Grand Buffet			16
groschenmarkt	Groschenmarkt			16
hotel cristal	Hotel Cristal			16
maria-magdalenen-kirche	Maria-Magdalenen-Kirche			16
барак	барак			16
jonathan	Jonathan			16
kindergarten dorf	Kindergarten Dorf			16
pavilhão municipal	Pavilhão Municipal			16
コナミスポーツクラブ	コナミスポーツクラブ			16
i. vh. emlékmű	I. vh. emlékmű			16
15号棟	15号棟			16
福岡銀行	福岡銀行			16
atlantico	Atlantico			16
iga express	IGA Express			16
gutenbergschule	Gutenbergschule			16
тверьсоюзпечать	Тверьсоюзпечать			16
goethe-institut	Goethe-Institut			16
детский сад №137	Детский сад №137			16
детский сад №134	Детский сад №134			16
banco interbank	Banco Interbank			16
quik mart	Quik Mart			16
ii liceum ogólnokształcące	II Liceum Ogólnokształcące			16
textile house	Textile House			16
maritime bank	Maritime Bank			16
gioia	Gioia			16
cesar chavez elementary school	Cesar Chavez Elementary School			16
south fork church	South Fork Church			16
new orleans	New Orleans			16
tesda	TESDA			16
синторг	Синторг			16
paróquia santo antônio	Paróquia Santo Antônio			16
sugar creek cemetery	Sugar Creek Cemetery			16
forget me not	Forget Me Not			16
jefferson county courthouse	Jefferson County Courthouse			16
american express	American Express			16
best brands	Best Brands			16
школа №	Школа №			16
бережок	Бережок			16
健康とふれあいの森	健康とふれあいの森			16
b17	B17			16
gasthof rose	Gasthof Rose			16
san nicolas	San Nicolas			16
charity church	Charity Church			16
samson	Samson			16
chinese buffet	Chinese Buffet			16
kolej vokasional (ert) azizah	Kolej Vokasional (ERT) Azizah			16
souk	Souk			16
562	562			16
archiwum państwowe	Archiwum Państwowe			16
bloco 1	Bloco 1			16
igreja paroquial	Igreja Paroquial			16
40a	40a			16
stallungen	Stallungen			16
erlebnisbecken	Erlebnisbecken			16
la sapinière	La Sapinière			16
ebais	EBAIS			16
kerosene pump	kerosene pump			16
glance	Glance			16
bobis	Bobis			16
здание сельскохозяйственных нужд	здание сельскохозяйственных нужд			16
gorzelnia	Gorzelnia			16
s12	S12			16
cross roads cemetery	Cross Roads Cemetery			16
chiesa san francesco	Chiesa San Francesco			16
home credit	Home Credit			16
sunnyside mine	Sunnyside Mine			16
bacon cemetery	Bacon Cemetery			16
value city furniture	Value City Furniture			16
hotel montana	Hotel Montana			16
rumah sewa	Rumah Sewa			16
газостанция	Газостанция			16
dhl nl vertrieb paket	DHL NL Vertrieb PAKET			16
cascina nuova	Cascina Nuova			16
lafayette high school	Lafayette High School			16
dos amigos	Dos Amigos			16
ラーメン	ラーメン			16
клякса	Клякса			16
naturasì	NaturaSì			16
rocky branch church	Rocky Branch Church			16
pinewood park	Pinewood Park			16
телемакс	Телемакс			16
iglesia inmaculada concepción	Iglesia Inmaculada Concepción			16
bank bukopin	Bank Bukopin			16
école saint-pierre	École Saint-Pierre			16
unicentro	Unicentro			16
white	White			16
altes amtshaus	Altes Amtshaus			16
文化广场	文化广场			16
baxter cemetery	Baxter Cemetery			16
مجتمع مسکونی	مجتمع مسکونی			16
hitna pomoć	Hitna pomoć			16
the goose	The Goose			16
kościół świętego mikołaja	Kościół świętego Mikołaja			16
наполеон	Наполеон			16
viba	Viba			16
trest	Trest			16
tanner cemetery	Tanner Cemetery			16
wc umum	WC Umum			16
